nuclides,reactions,groups,xs
Tb160,"(n,a)",1,1.747e-06
Tb160,"(n,p)",1,0.0
Tb160,"(n,3n)",1,0.0
Tb160,"(n,gamma)",1,752.3
Tb160,"(n,4n)",1,0.0
Tb160,"(n,t)",1,0.0
Tb160,fission,1,0.0
Tb161,"(n,2n)",1,0.0
Tb161,"(n,d)",1,0.0
Tb161,"(n,a)",1,1.116e-11
Tb161,"(n,p)",1,0.0
Tb161,"(n,3n)",1,0.0
Tb161,"(n,gamma)",1,10.32
Tb161,"(n,4n)",1,0.0
Tb161,"(n,t)",1,0.0
Tb161,fission,1,0.0
Tb162,"(n,2n)",1,0.0
Tb162,"(n,d)",1,0.0
Tb162,"(n,a)",1,3.491e-11
Tb162,"(n,p)",1,0.0
Tb162,"(n,3n)",1,0.0
Tb162,"(n,gamma)",1,25.13
Tb162,"(n,4n)",1,0.0
Tb162,"(n,t)",1,0.0
Tb162,fission,1,0.0
Tb163,"(n,2n)",1,0.0
Tb163,"(n,d)",1,0.0
Tb163,"(n,a)",1,0.0
Tb163,"(n,p)",1,0.0
Tb163,"(n,3n)",1,0.0
Tb163,"(n,gamma)",1,113.0
Tb163,"(n,4n)",1,0.0
Tb163,"(n,t)",1,0.0
Tb163,fission,1,0.0
Tb164,"(n,2n)",1,0.0
Tb164,"(n,d)",1,0.0
Tb164,"(n,a)",1,0.0
Tb164,"(n,p)",1,0.0
Tb164,"(n,3n)",1,0.0
Tb164,"(n,gamma)",1,139.4
Tb164,"(n,4n)",1,0.0
Tb164,"(n,t)",1,0.0
Tb164,fission,1,0.0
Tb165,"(n,2n)",1,0.0
Tb165,"(n,d)",1,0.0
Tb165,"(n,a)",1,0.0
Tb165,"(n,p)",1,0.0
Tb165,"(n,3n)",1,0.0
Tb165,"(n,gamma)",1,7.604
Tb165,"(n,4n)",1,0.0
Tb165,"(n,t)",1,0.0
Tb165,fission,1,0.0
Tb166,"(n,2n)",1,0.0
Tb166,"(n,d)",1,0.0
Tb166,"(n,a)",1,0.0
Tb166,"(n,p)",1,0.0
Tb166,"(n,3n)",1,0.0
Tb166,"(n,gamma)",1,58.75
Tb166,"(n,4n)",1,0.0
Tb166,"(n,t)",1,0.0
Tb166,fission,1,0.0
Tb167,"(n,2n)",1,0.0
Tb167,"(n,d)",1,0.0
Tb167,"(n,a)",1,0.0
Tb167,"(n,p)",1,0.0
Tb167,"(n,3n)",1,0.0
Tb167,"(n,gamma)",1,21.16
Tb167,"(n,4n)",1,0.0
Tb167,"(n,t)",1,0.0
Tb167,fission,1,0.0
Tb168,"(n,2n)",1,0.0
Tb168,"(n,d)",1,0.0
Tb168,"(n,a)",1,0.0
Tb168,"(n,p)",1,0.0
Tb168,"(n,3n)",1,0.0
Tb168,"(n,gamma)",1,6.322
Tb168,"(n,4n)",1,0.0
Tb168,"(n,t)",1,0.0
Tb168,fission,1,0.0
Tb169,"(n,2n)",1,0.0
Tb169,"(n,d)",1,0.0
Tb169,"(n,a)",1,0.0
Tb169,"(n,p)",1,0.0
Tb169,"(n,3n)",1,0.0
Tb169,"(n,gamma)",1,5.767
Tb169,"(n,4n)",1,0.0
Tb169,"(n,t)",1,0.0
Tb169,fission,1,0.0
Tb170,"(n,2n)",1,0.0
Tb170,"(n,d)",1,0.0
Tb170,"(n,a)",1,0.0
Tb170,"(n,p)",1,0.0
Tb170,"(n,3n)",1,0.0
Tb170,"(n,gamma)",1,4.377
Tb170,"(n,4n)",1,0.0
Tb170,"(n,t)",1,0.0
Tb170,fission,1,0.0
Tc100,"(n,2n)",1,0.0
Tc100,"(n,d)",1,0.0
Tc100,"(n,a)",1,0.0
Tc100,"(n,p)",1,3.664e-09
Tc100,"(n,3n)",1,0.0
Tc100,"(n,gamma)",1,8.17
Tc100,"(n,4n)",1,0.0
Tc100,"(n,t)",1,0.0
Tc100,fission,1,0.0
Tc101,"(n,2n)",1,0.0
Tc101,"(n,d)",1,0.0
Tc101,"(n,a)",1,0.0
Tc101,"(n,p)",1,0.0
Tc101,"(n,3n)",1,0.0
Tc101,"(n,gamma)",1,0.0545
Tc101,"(n,4n)",1,0.0
Tc101,"(n,t)",1,0.0
Tc101,fission,1,0.0
Tc102,"(n,2n)",1,0.0
Tc102,"(n,d)",1,0.0
Tc102,"(n,a)",1,0.0
Tc102,"(n,p)",1,0.0
Tc102,"(n,3n)",1,0.0
Tc102,"(n,gamma)",1,9.418
Tc102,"(n,4n)",1,0.0
Tc102,"(n,t)",1,0.0
Tc102,fission,1,0.0
Tc103,"(n,2n)",1,0.0
Tc103,"(n,d)",1,0.0
Tc103,"(n,a)",1,0.0
Tc103,"(n,p)",1,0.0
Tc103,"(n,3n)",1,0.0
Tc103,"(n,gamma)",1,5.483
Tc103,"(n,4n)",1,0.0
Tc103,"(n,t)",1,0.0
Tc103,fission,1,0.0
Tc104,"(n,2n)",1,0.0
Tc104,"(n,d)",1,0.0
Tc104,"(n,a)",1,0.0
Tc104,"(n,p)",1,0.0
Tc104,"(n,3n)",1,0.0
Tc104,"(n,gamma)",1,54.49
Tc104,"(n,4n)",1,0.0
Tc104,"(n,t)",1,0.0
Tc104,fission,1,0.0
Tc105,"(n,2n)",1,0.0
Tc105,"(n,d)",1,0.0
Tc105,"(n,a)",1,0.0
Tc105,"(n,p)",1,0.0
Tc105,"(n,3n)",1,0.0
Tc105,"(n,gamma)",1,69.44
Tc105,"(n,4n)",1,0.0
Tc105,"(n,t)",1,0.0
Tc105,fission,1,0.0
Tc106,"(n,2n)",1,0.0
Tc106,"(n,d)",1,0.0
Tc106,"(n,a)",1,0.0
Tc106,"(n,p)",1,0.0
Tc106,"(n,3n)",1,0.0
Tc106,"(n,gamma)",1,112.0
Tc106,"(n,4n)",1,0.0
Tc106,"(n,t)",1,0.0
Tc106,fission,1,0.0
Tc107,"(n,2n)",1,0.0
Tc107,"(n,d)",1,0.0
Tc107,"(n,a)",1,0.0
Tc107,"(n,p)",1,0.0
Tc107,"(n,3n)",1,0.0
Tc107,"(n,gamma)",1,4.602
Tc107,"(n,4n)",1,0.0
Tc107,"(n,t)",1,0.0
Tc107,fission,1,0.0
Tc108,"(n,2n)",1,0.0
Tc108,"(n,d)",1,0.0
Tc108,"(n,a)",1,0.0
Tc108,"(n,p)",1,0.0
Tc108,"(n,3n)",1,0.0
Tc108,"(n,gamma)",1,5.803
Tc108,"(n,4n)",1,0.0
Tc108,"(n,t)",1,0.0
Tc108,fission,1,0.0
Tc109,"(n,2n)",1,0.0
Tc109,"(n,d)",1,0.0
Tc109,"(n,a)",1,0.0
Tc109,"(n,p)",1,0.0
Tc109,"(n,3n)",1,0.0
Tc109,"(n,gamma)",1,3.766
Tc109,"(n,4n)",1,0.0
Tc109,"(n,t)",1,0.0
Tc109,fission,1,0.0
Te108,"(n,2n)",1,0.0
Te108,"(n,d)",1,0.0
Te108,"(n,a)",1,84.25
Te108,"(n,p)",1,4.76e-09
Te108,"(n,3n)",1,0.0
Te108,"(n,gamma)",1,5.971
Te108,"(n,4n)",1,0.0
Te108,"(n,t)",1,0.0
Te108,fission,1,0.0
Te109,"(n,2n)",1,0.0
Te109,"(n,d)",1,0.0
Te109,"(n,a)",1,194.1
Te109,"(n,p)",1,4.173e-12
Te109,"(n,3n)",1,0.0
Te109,"(n,gamma)",1,12.16
Te109,"(n,4n)",1,0.0
Te109,"(n,t)",1,0.0
Te109,fission,1,0.0
Te110,"(n,2n)",1,0.0
Te110,"(n,d)",1,0.0
Te110,"(n,a)",1,12.69
Te110,"(n,p)",1,68.35
Te110,"(n,3n)",1,0.0
Te110,"(n,gamma)",1,6.155
Te110,"(n,4n)",1,0.0
Te110,"(n,t)",1,0.0
Te110,fission,1,0.0
Te111,"(n,2n)",1,0.0
Te111,"(n,d)",1,0.0
Te111,"(n,a)",1,53.01
Te111,"(n,p)",1,770.6
Te111,"(n,3n)",1,0.0
Te111,"(n,gamma)",1,14.46
Te111,"(n,4n)",1,0.0
Te111,"(n,t)",1,0.0
Te111,fission,1,0.0
Te112,"(n,2n)",1,0.0
Te112,"(n,d)",1,0.0
Te112,"(n,a)",1,0.9978
Te112,"(n,p)",1,23.13
Te112,"(n,3n)",1,0.0
Te112,"(n,gamma)",1,8.98
Te112,"(n,4n)",1,0.0
Te112,"(n,t)",1,0.0
Te112,fission,1,0.0
Te113,"(n,2n)",1,0.0
Te113,"(n,d)",1,0.0
Te113,"(n,a)",1,11.1
Te113,"(n,p)",1,141.0
Te113,"(n,3n)",1,0.0
Te113,"(n,gamma)",1,102.4
Te113,"(n,4n)",1,0.0
Te113,"(n,t)",1,0.0
Te113,fission,1,0.0
Te114,"(n,2n)",1,0.0
Te114,"(n,d)",1,0.0
Te114,"(n,a)",1,0.09237
Te114,"(n,p)",1,0.3977
Te114,"(n,3n)",1,0.0
Te114,"(n,gamma)",1,6.577e-05
Te114,"(n,4n)",1,0.0
Te114,"(n,t)",1,0.0
Te114,fission,1,0.0
Te115,"(n,2n)",1,0.0
Te115,"(n,d)",1,0.0
Te115,"(n,a)",1,3.915
Te115,"(n,p)",1,32.2
Te115,"(n,3n)",1,0.0
Te115,"(n,gamma)",1,104.1
Te115,"(n,4n)",1,0.0
Te115,"(n,t)",1,0.0
Te115,fission,1,0.0
Te116,"(n,2n)",1,0.0
Te116,"(n,d)",1,0.0
Te116,"(n,a)",1,8.208e-07
Te116,"(n,p)",1,1.083e-07
Te116,"(n,3n)",1,0.0
Te116,"(n,gamma)",1,0.0006719
Te116,"(n,4n)",1,0.0
Te116,"(n,t)",1,0.0
Te116,fission,1,0.0
Te117,"(n,2n)",1,0.0
Te117,"(n,d)",1,0.0
Te117,"(n,a)",1,1.68
Te117,"(n,p)",1,1.107
Te117,"(n,3n)",1,0.0
Te117,"(n,gamma)",1,22.51
Te117,"(n,4n)",1,0.0
Te117,"(n,t)",1,0.0
Te117,fission,1,0.0
Te118,"(n,2n)",1,0.0
Te118,"(n,d)",1,0.0
Te118,"(n,a)",1,0.0003689
Te118,"(n,p)",1,0.0
Te118,"(n,3n)",1,0.0
Te118,"(n,gamma)",1,0.0007562
Te118,"(n,4n)",1,0.0
Te118,"(n,t)",1,0.0
Te118,fission,1,0.0
Te119,"(n,2n)",1,0.0
Te119,"(n,d)",1,0.0
Te119,"(n,a)",1,0.1329
Te119,"(n,p)",1,0.01301
Te119,"(n,3n)",1,0.0
Te119,"(n,gamma)",1,20.83
Te119,"(n,4n)",1,0.0
Te119,"(n,t)",1,0.0
Te119,fission,1,0.0
Te120,"(n,2n)",1,0.0
Te120,"(n,d)",1,0.0
Te120,"(n,a)",1,6.54e-10
Te120,"(n,p)",1,0.0
Te120,"(n,3n)",1,0.0
Te120,"(n,gamma)",1,12.76
Te120,"(n,4n)",1,0.0
Te120,"(n,t)",1,0.0
Te120,fission,1,0.0
Te121,"(n,2n)",1,0.0
Te121,"(n,d)",1,0.0
Te121,"(n,a)",1,0.003437
Te121,"(n,p)",1,2.506e-06
Te121,"(n,3n)",1,0.0
Te121,"(n,gamma)",1,12.59
Te121,"(n,4n)",1,0.0
Te121,"(n,t)",1,0.0
Te121,fission,1,0.0
Te122,"(n,2n)",1,0.0
Te122,"(n,d)",1,0.0
Te122,"(n,a)",1,0.0
Te122,"(n,p)",1,0.0
Te122,"(n,3n)",1,0.0
Te122,"(n,gamma)",1,1.115
Te122,"(n,4n)",1,0.0
Te122,"(n,t)",1,0.0
Te122,fission,1,0.0
Te123,"(n,2n)",1,0.0
Te123,"(n,d)",1,0.0
Te123,"(n,a)",1,1.566e-05
Te123,"(n,p)",1,0.0
Te123,"(n,3n)",1,0.0
Te123,"(n,gamma)",1,2402.0
Te123,"(n,4n)",1,0.0
Te123,"(n,t)",1,0.0
Te123,fission,1,0.0
Te124,"(n,2n)",1,0.0
Te124,"(n,d)",1,0.0
Te124,"(n,a)",1,0.0
Te124,"(n,p)",1,0.0
Te124,"(n,3n)",1,0.0
Te124,"(n,gamma)",1,1.922
Te124,"(n,4n)",1,0.0
Te124,"(n,t)",1,0.0
Te124,fission,1,0.0
Te125,"(n,2n)",1,0.0
Te125,"(n,d)",1,0.0
Te125,"(n,a)",1,4.638e-08
Te125,"(n,p)",1,0.0
Te125,"(n,3n)",1,0.0
Te125,"(n,gamma)",1,0.3952
Te125,"(n,4n)",1,0.0
Te125,"(n,t)",1,0.0
Te125,fission,1,0.0
Te126,"(n,2n)",1,0.0
Te126,"(n,d)",1,0.0
Te126,"(n,a)",1,0.0
Te126,"(n,p)",1,0.0
Te126,"(n,3n)",1,0.0
Te126,"(n,gamma)",1,0.08346
Te126,"(n,4n)",1,0.0
Te126,"(n,t)",1,0.0
Te126,fission,1,0.0
Te127,"(n,2n)",1,0.0
Te127,"(n,d)",1,0.0
Te127,"(n,a)",1,5.579e-07
Te127,"(n,p)",1,0.0
Te127,"(n,3n)",1,0.0
Te127,"(n,gamma)",1,1081.0
Te127,"(n,4n)",1,0.0
Te127,"(n,t)",1,0.0
Te127,fission,1,0.0
Te128,"(n,2n)",1,0.0
Te128,"(n,d)",1,0.0
Te128,"(n,a)",1,0.0
Te128,"(n,p)",1,0.0
Te128,"(n,3n)",1,0.0
Te128,"(n,gamma)",1,0.05657
Te128,"(n,4n)",1,0.0
Te128,"(n,t)",1,0.0
Te128,fission,1,0.0
Te129,"(n,2n)",1,0.0
Te129,"(n,d)",1,0.0
Te129,"(n,a)",1,6.368e-12
Te129,"(n,p)",1,0.0
Te129,"(n,3n)",1,0.0
Te129,"(n,gamma)",1,2.65
Te129,"(n,4n)",1,0.0
Te129,"(n,t)",1,0.0
Te129,fission,1,0.0
Te130,"(n,2n)",1,0.0
Te130,"(n,d)",1,0.0
Te130,"(n,a)",1,0.0
Te130,"(n,p)",1,0.0
Te130,"(n,3n)",1,0.0
Te130,"(n,gamma)",1,0.05825
Te130,"(n,4n)",1,0.0
Te130,"(n,t)",1,0.0
Te130,fission,1,0.0
Te131,"(n,2n)",1,0.0
Te131,"(n,d)",1,0.0
Te131,"(n,a)",1,0.0
Te131,"(n,p)",1,0.0
Te131,"(n,3n)",1,0.0
Te131,"(n,gamma)",1,1.203
Te131,"(n,4n)",1,0.0
Te131,"(n,t)",1,0.0
Te131,fission,1,0.0
Te133,"(n,2n)",1,0.0
Te133,"(n,d)",1,0.0
Te133,"(n,a)",1,0.0
Te133,"(n,p)",1,0.0
Te133,"(n,3n)",1,0.0
Te133,"(n,gamma)",1,0.3873
Te133,"(n,4n)",1,0.0
Te133,"(n,t)",1,0.0
Te133,fission,1,0.0
Te134,"(n,2n)",1,0.0
Te134,"(n,d)",1,0.0
Te134,"(n,a)",1,0.0
Te134,"(n,p)",1,0.0
Te134,"(n,3n)",1,0.0
Te134,"(n,gamma)",1,0.0171
Te134,"(n,4n)",1,0.0
Te134,"(n,t)",1,0.0
Te134,fission,1,0.0
Te135,"(n,2n)",1,0.0
Te135,"(n,d)",1,0.0
Te135,"(n,a)",1,1.754e-12
Te135,"(n,p)",1,0.0
Te135,"(n,3n)",1,0.0
Te135,"(n,gamma)",1,0.06284
Te135,"(n,4n)",1,0.0
Te135,"(n,t)",1,0.0
Te135,fission,1,0.0
Te136,"(n,2n)",1,0.0
Te136,"(n,d)",1,0.0
Te136,"(n,a)",1,0.0
Te136,"(n,p)",1,0.0
Te136,"(n,3n)",1,0.0
Te136,"(n,gamma)",1,0.02681
Te136,"(n,4n)",1,0.0
Te136,"(n,t)",1,0.0
Te136,fission,1,0.0
Te137,"(n,2n)",1,0.0
Te137,"(n,d)",1,0.0
Te137,"(n,a)",1,0.0
Te137,"(n,p)",1,0.0
Te137,"(n,3n)",1,0.0
Te137,"(n,gamma)",1,0.09389
Te137,"(n,4n)",1,0.0
Te137,"(n,t)",1,0.0
Te137,fission,1,0.0
Te138,"(n,2n)",1,0.0
Te138,"(n,d)",1,0.0
Te138,"(n,a)",1,0.0
Te138,"(n,p)",1,0.0
Te138,"(n,3n)",1,0.0
Te138,"(n,gamma)",1,0.02735
Te138,"(n,4n)",1,0.0
Te138,"(n,t)",1,0.0
Te138,fission,1,0.0
Th215,"(n,2n)",1,0.0
Th215,"(n,d)",1,0.0
Th215,"(n,a)",1,0.3272
Th215,"(n,p)",1,0.004655
Th215,"(n,3n)",1,0.0
Th215,"(n,gamma)",1,27.43
Th215,"(n,4n)",1,0.0
Th215,"(n,t)",1,0.0
Th215,fission,1,0.0
Th224,"(n,2n)",1,0.0
Th224,"(n,d)",1,0.0
Th224,"(n,a)",1,6.022e-05
Th224,"(n,p)",1,0.0
Th224,"(n,3n)",1,0.0
Th224,"(n,gamma)",1,0.8226
Th224,"(n,4n)",1,0.0
Th224,"(n,t)",1,0.0
Th224,fission,1,0.0
Th225,"(n,2n)",1,0.0
Th225,"(n,d)",1,0.0
Th225,"(n,a)",1,0.001292
Th225,"(n,p)",1,0.0
Th225,"(n,3n)",1,0.0
Th225,"(n,gamma)",1,50.43
Th225,"(n,4n)",1,0.0
Th225,"(n,t)",1,0.0
Th225,fission,1,0.0
Th226,"(n,2n)",1,0.0
Th226,"(n,d)",1,0.0
Th226,"(n,a)",1,1.049e-06
Th226,"(n,p)",1,0.0
Th226,"(n,3n)",1,0.0
Th226,"(n,gamma)",1,75.47
Th226,"(n,4n)",1,0.0
Th226,"(n,t)",1,0.0
Th226,fission,1,0.0
Th227,"(n,2n)",1,0.0
Th227,"(n,d)",1,0.0
Th227,"(n,a)",1,1.088e-05
Th227,"(n,p)",1,0.0
Th227,"(n,3n)",1,0.0
Th227,"(n,gamma)",1,26.11
Th227,"(n,4n)",1,0.0
Th227,"(n,t)",1,0.0
Th227,fission,1,0.0
Th228,"(n,2n)",1,0.0
Th228,"(n,d)",1,0.0
Th228,"(n,a)",1,1.421e-07
Th228,"(n,p)",1,0.0
Th228,"(n,3n)",1,0.0
Th228,"(n,gamma)",1,36.35
Th228,"(n,4n)",1,0.0
Th228,"(n,t)",1,0.0
Th228,fission,1,0.0
Th229,"(n,2n)",1,0.0
Th229,"(n,d)",1,0.0
Th229,"(n,a)",1,1.83e-06
Th229,"(n,p)",1,0.0
Th229,"(n,3n)",1,0.0
Th229,"(n,gamma)",1,189.0
Th229,"(n,4n)",1,0.0
Th229,"(n,t)",1,0.0
Th229,fission,1,0.0
Th230,"(n,2n)",1,0.0
Th230,"(n,d)",1,0.0
Th230,"(n,a)",1,1.057e-10
Th230,"(n,p)",1,0.0
Th230,"(n,3n)",1,0.0
Th230,"(n,gamma)",1,169.4
Th230,"(n,4n)",1,0.0
Th230,"(n,t)",1,0.0
Th230,fission,1,0.0
Th231,"(n,2n)",1,0.0
Th231,"(n,d)",1,0.0
Th231,"(n,a)",1,1.625e-08
Th231,"(n,p)",1,0.0
Th231,"(n,3n)",1,0.0
Th231,"(n,gamma)",1,244.8
Th231,"(n,4n)",1,0.0
Th231,"(n,t)",1,0.0
Th231,fission,1,0.0
Th232,"(n,2n)",1,0.0
Th232,"(n,d)",1,0.0
Th232,"(n,a)",1,0.0
Th232,"(n,p)",1,0.0
Th232,"(n,3n)",1,0.0
Th232,"(n,gamma)",1,2.015
Th232,"(n,4n)",1,0.0
Th232,"(n,t)",1,0.0
Th232,fission,1,0.0
Th233,"(n,2n)",1,0.0
Th233,"(n,d)",1,0.0
Th233,"(n,a)",1,2.767e-09
Th233,"(n,p)",1,0.0
Th233,"(n,3n)",1,0.0
Th233,"(n,gamma)",1,665.4
Th233,"(n,4n)",1,0.0
Th233,"(n,t)",1,0.0
Th233,fission,1,0.0
Th234,"(n,2n)",1,0.0
Th234,"(n,d)",1,0.0
Th234,"(n,a)",1,0.0
Th234,"(n,p)",1,0.0
Th234,"(n,3n)",1,0.0
Th234,"(n,gamma)",1,0.5713
Th234,"(n,4n)",1,0.0
Th234,"(n,t)",1,0.0
Th234,fission,1,0.0
Th235,"(n,2n)",1,0.0
Th235,"(n,d)",1,0.0
Th235,"(n,a)",1,5.342e-12
Th235,"(n,p)",1,0.0
Th235,"(n,3n)",1,0.0
Th235,"(n,gamma)",1,16.19
Th235,"(n,4n)",1,0.0
Th235,"(n,t)",1,0.0
Th235,fission,1,0.0
Th236,"(n,2n)",1,0.0
Th236,"(n,d)",1,0.0
Th236,"(n,a)",1,0.0
Th236,"(n,p)",1,0.0
Th236,"(n,3n)",1,0.0
Th236,"(n,gamma)",1,1.076
Th236,"(n,4n)",1,0.0
Th236,"(n,t)",1,0.0
Th236,fission,1,0.0
Th237,"(n,2n)",1,0.0
Th237,"(n,d)",1,0.0
Th237,"(n,a)",1,1.125e-06
Th237,"(n,p)",1,0.0
Th237,"(n,3n)",1,0.0
Th237,"(n,gamma)",1,15.72
Th237,"(n,4n)",1,0.0
Th237,"(n,t)",1,0.0
Th237,fission,1,0.0
Th238,"(n,2n)",1,0.0
Th238,"(n,d)",1,0.0
Th238,"(n,a)",1,0.0
Th238,"(n,p)",1,0.0
Th238,"(n,3n)",1,0.0
Th238,"(n,gamma)",1,0.7303
Th238,"(n,4n)",1,0.0
Th238,"(n,t)",1,0.0
Th238,fission,1,0.0
Th239,"(n,2n)",1,0.0
Th239,"(n,d)",1,0.0
Th239,"(n,a)",1,0.0
Th239,"(n,p)",1,0.0
Th239,"(n,3n)",1,0.0
Th239,"(n,gamma)",1,7.366
Th239,"(n,4n)",1,0.0
Th239,"(n,t)",1,0.0
Th239,fission,1,0.0
Tl180,"(n,2n)",1,0.0
Tl180,"(n,d)",1,0.0
Tl180,"(n,a)",1,2.499
Tl180,"(n,p)",1,309.3
Tl180,"(n,3n)",1,0.0
Tl180,"(n,gamma)",1,128.6
Tl180,"(n,4n)",1,0.0
Tl180,"(n,t)",1,0.0
Tl180,fission,1,0.0
Tl181,"(n,2n)",1,0.0
Tl181,"(n,d)",1,0.0
Tl181,"(n,a)",1,0.7203
Tl181,"(n,p)",1,38.64
Tl181,"(n,3n)",1,0.0
Tl181,"(n,gamma)",1,77.85
Tl181,"(n,4n)",1,0.0
Tl181,"(n,t)",1,0.0
Tl181,fission,1,0.0
Tl182,"(n,2n)",1,0.0
Tl182,"(n,d)",1,0.0
Tl182,"(n,a)",1,2.379
Tl182,"(n,p)",1,224.7
Tl182,"(n,3n)",1,0.0
Tl182,"(n,gamma)",1,310.6
Tl182,"(n,4n)",1,0.0
Tl182,"(n,t)",1,0.0
Tl182,fission,1,0.0
Tl183,"(n,2n)",1,0.0
Tl183,"(n,d)",1,0.0
Tl183,"(n,a)",1,0.4279
Tl183,"(n,p)",1,34.13
Tl183,"(n,3n)",1,0.0
Tl183,"(n,gamma)",1,70.68
Tl183,"(n,4n)",1,0.0
Tl183,"(n,t)",1,0.0
Tl183,fission,1,0.0
Tl184,"(n,2n)",1,0.0
Tl184,"(n,d)",1,0.0
Tl184,"(n,a)",1,1.139
Tl184,"(n,p)",1,88.86
Tl184,"(n,3n)",1,0.0
Tl184,"(n,gamma)",1,125.1
Tl184,"(n,4n)",1,0.0
Tl184,"(n,t)",1,0.0
Tl184,fission,1,0.0
Tl185,"(n,2n)",1,0.0
Tl185,"(n,d)",1,0.0
Tl185,"(n,a)",1,0.2643
Tl185,"(n,p)",1,14.38
Tl185,"(n,3n)",1,0.0
Tl185,"(n,gamma)",1,22.52
Tl185,"(n,4n)",1,0.0
Tl185,"(n,t)",1,0.0
Tl185,fission,1,0.0
Tl186,"(n,2n)",1,0.0
Tl186,"(n,d)",1,0.0
Tl186,"(n,a)",1,0.8957
Tl186,"(n,p)",1,30.15
Tl186,"(n,3n)",1,0.0
Tl186,"(n,gamma)",1,236.8
Tl186,"(n,4n)",1,0.0
Tl186,"(n,t)",1,0.0
Tl186,fission,1,0.0
Tl187,"(n,2n)",1,0.0
Tl187,"(n,d)",1,0.0
Tl187,"(n,a)",1,0.0114
Tl187,"(n,p)",1,2.512
Tl187,"(n,3n)",1,0.0
Tl187,"(n,gamma)",1,33.54
Tl187,"(n,4n)",1,0.0
Tl187,"(n,t)",1,0.0
Tl187,fission,1,0.0
Tl188,"(n,2n)",1,0.0
Tl188,"(n,d)",1,0.0
Tl188,"(n,a)",1,1.023
Tl188,"(n,p)",1,8.442
Tl188,"(n,3n)",1,0.0
Tl188,"(n,gamma)",1,217.1
Tl188,"(n,4n)",1,0.0
Tl188,"(n,t)",1,0.0
Tl188,fission,1,0.0
Tl189,"(n,2n)",1,0.0
Tl189,"(n,d)",1,0.0
Tl189,"(n,a)",1,0.007114
Tl189,"(n,p)",1,1.119
Tl189,"(n,3n)",1,0.0
Tl189,"(n,gamma)",1,48.94
Tl189,"(n,4n)",1,0.0
Tl189,"(n,t)",1,0.0
Tl189,fission,1,0.0
Tl190,"(n,2n)",1,0.0
Tl190,"(n,d)",1,0.0
Tl190,"(n,a)",1,0.007712
Tl190,"(n,p)",1,0.3984
Tl190,"(n,3n)",1,0.0
Tl190,"(n,gamma)",1,71.73
Tl190,"(n,4n)",1,0.0
Tl190,"(n,t)",1,0.0
Tl190,fission,1,0.0
Tl191,"(n,2n)",1,0.0
Tl191,"(n,d)",1,0.0
Tl191,"(n,a)",1,0.0005471
Tl191,"(n,p)",1,0.163
Tl191,"(n,3n)",1,0.0
Tl191,"(n,gamma)",1,74.01
Tl191,"(n,4n)",1,0.0
Tl191,"(n,t)",1,0.0
Tl191,fission,1,0.0
Tl192,"(n,2n)",1,0.0
Tl192,"(n,d)",1,0.0
Tl192,"(n,a)",1,0.006507
Tl192,"(n,p)",1,0.5114
Tl192,"(n,3n)",1,0.0
Tl192,"(n,gamma)",1,77.27
Tl192,"(n,4n)",1,0.0
Tl192,"(n,t)",1,0.0
Tl192,fission,1,0.0
Tl193,"(n,2n)",1,0.0
Tl193,"(n,d)",1,0.0
Tl193,"(n,a)",1,1.109e-05
Tl193,"(n,p)",1,0.01627
Tl193,"(n,3n)",1,0.0
Tl193,"(n,gamma)",1,21.0
Tl193,"(n,4n)",1,0.0
Tl193,"(n,t)",1,0.0
Tl193,fission,1,0.0
Tl194,"(n,2n)",1,0.0
Tl194,"(n,d)",1,0.0
Tl194,"(n,a)",1,0.0003161
Tl194,"(n,p)",1,0.1542
Tl194,"(n,3n)",1,0.0
Tl194,"(n,gamma)",1,69.62
Tl194,"(n,4n)",1,0.0
Tl194,"(n,t)",1,0.0
Tl194,fission,1,0.0
Tl195,"(n,2n)",1,0.0
Tl195,"(n,d)",1,0.0
Tl195,"(n,a)",1,7.606e-07
Tl195,"(n,p)",1,0.0006509
Tl195,"(n,3n)",1,0.0
Tl195,"(n,gamma)",1,14.2
Tl195,"(n,4n)",1,0.0
Tl195,"(n,t)",1,0.0
Tl195,fission,1,0.0
Tl196,"(n,2n)",1,0.0
Tl196,"(n,d)",1,0.0
Tl196,"(n,a)",1,3.306e-05
Tl196,"(n,p)",1,0.03005
Tl196,"(n,3n)",1,0.0
Tl196,"(n,gamma)",1,65.26
Tl196,"(n,4n)",1,0.0
Tl196,"(n,t)",1,0.0
Tl196,fission,1,0.0
Tl197,"(n,2n)",1,0.0
Tl197,"(n,d)",1,0.0
Tl197,"(n,a)",1,5.31e-09
Tl197,"(n,p)",1,3.093e-06
Tl197,"(n,3n)",1,0.0
Tl197,"(n,gamma)",1,0.4678
Tl197,"(n,4n)",1,0.0
Tl197,"(n,t)",1,0.0
Tl197,fission,1,0.0
Tl198,"(n,2n)",1,0.0
Tl198,"(n,d)",1,0.0
Tl198,"(n,a)",1,2.276e-06
Tl198,"(n,p)",1,0.001504
Tl198,"(n,3n)",1,0.0
Tl198,"(n,gamma)",1,16.69
Tl198,"(n,4n)",1,0.0
Tl198,"(n,t)",1,0.0
Tl198,fission,1,0.0
Tl199,"(n,2n)",1,0.0
Tl199,"(n,d)",1,0.0
Tl199,"(n,a)",1,1.064e-12
Tl199,"(n,p)",1,1.66e-11
Tl199,"(n,3n)",1,0.0
